value,n
taboo,1
tachyon_physicist_historian,1
tactical_augmented_organism_t_a_o,1
tad_williams_phil_winslade,1
tadwallader_jutefruce,1
tae_tamrac_almerac,1
tae_tamrac_almerac_formerly_crucible_academy,1
tae_tamrac_almerac_formerly_the_forbidden_forest_almerac,1
tag_harris,1
taghurrhu,1
tai_darshan,1
taia,1
taia_toth,1
taiana_venediktov,1
taillights_1_the_flash_2_darren_applebottom_3,1
tails_elongated_heads_alien_features,1
taipan,1
takara_sato_wife_deceased_genji_sato_son,1
takeo_yakata,1
taker,1
takion,1
takron_galtos,1
tal_nahii,1
tal_obrin,1
tal_rho_birth_name_morgan_edge_legal_name,1
talathus,1
talia_al_ghul_arabic,1
talia_al_ghul_daughter,1
talia_al_ghul_daughter_arkady_duvall_son,1
talia_al_ghul_daughter_damian_wayne_grandson,1
talia_al_ghul_daughter_deceased_nyssa_raatko_daughter,1
talia_al_ghul_daughter_dusan_al_ghul_son_deceased_damian_wayne_grandson,1
talia_al_ghul_daughter_nyssa_raatko_daughter_damian_wayne_grandson,1
talia_al_ghul_daughter_nyssa_raatko_daughter_dusan_al_ghul_son_deceased_damian_wayne_grandson_mara_al_ghul_granddaughter_silencer_clone_raze_clone_deceased_smoke_clone_deceased,1
talia_al_ghul_formerly_overmind,1
talia_head_daughter_of_the_demon,1
talk_show_host,1
tallahe,1
tallgrass,1
talok_city_talok_viii_3_th_century,1
talok_viii,1
talon_artemis_1,1
tam_var_garm,1
tam_var_garm_father_unnamed_mothertesla_strong_wife_faraday_strong_daughter_tom_strong_father_in_law_dhalua_strong_mother_in_law_omotu_maternal_grandfather_in_law_dareshi_maternal_grandmother_in_law_sinclair_strong_paternal_grandfather_in_law_deceased_susan_strong_paternal_grandmother_in_law_deceased_albrecht_strong_brother_in_law_moon_queen_sister_in_law,1
tamaran_council,1
tamaran_jalascis,1
tamaranean_demigod,1
tamaraneans,1
tamlin,1
tamlin_the_falconer,1
tamlin_the_falconer_father_titania_mother_william_hunter_adoptive_father_mary_hunter_adoptive_mother_deceased,1
tammal_tayn,1
tan_el,1
tan_em,1
tan_em_cousin,1
tan_on,1
tanaka_first_name_unknown,1
tanaka_rei,1
tanda,1
tang_tangaroa_the_infinite,1
tangaroa,1
tanjent_sector_2515,1
tanjentan,1
tank_man,1
tanned_spotted_skin,1
tanner,1
tantu_ancestor_reverend_richard_jiwe_father_deceased_jeanne_mari_jiwe_mother_deceased_general_mustapha_maksai_uncle_deceased,1
tantu_totem,1
tanya,1
tanya_spears,1
tapestry,1
tara_sister,1
tarakstan,1
taren,1
tarmack,1
tarn_arrah_father_garra_mother,1
tarna_tolarn,1
tarot_sister,1
tartarus_hades_formerly_the_garden_of_the_gorgons_1,1
tartarus_under_themyscira_1,1
taryia,1
taryn_haldane,1
taryn_loy,1
taser,1
tashana,1
tashenubaste,1
task_force_x_formerly_legion_of_doom,1
task_force_x_ii,1
task_force_x_justice_league_dark,1
task_force_xl,1
task_force_xl_formerly_secret_society_of_super_villains_task_force_x,1
task_force_xl_gang_of_harleys_formerly_joker_secret_society_sinestro_corps_green_lantern_corps_female_furies_justice_league_justice_league_team_wisdom_task_force_x,1
taskmaster_leron,1
tasmia_mallor_daughter_grev_mallor_nephew_sarven_mallor_father_lyrissa_mallor_ancestor_lydea_mallor_ancestor,1
tasmia_mallor_shadow_lass_cousin_tarna_tolarn_aunt_sarven_mallor_grandfather_lyrissa_mallor_ancestor_lydea_mallor_ancestor,1
tatjana_wood,1
tats,1
tatsinda,1
tatsu_braddock,1
tatsu_yamashiro_wife_takeo_yamashiro_brother_reiko_yuki_yamashiro_daughters,1
tatterdemalion_of_justice,1
tattoo,1
tattoo_artist_former_criminal,1
tattooist,1
tavis_williams,1
tavis_williams_brother_deceased,1
tawna,1
tawny,1
taxi_dancer_formerly,1
tayla_skott,1
taylor_pike,1
tazzala,1
tchk_tchk,1
tea,1
teacher_adventurer,1
teacher_and_mentor,1
teacher_student_adventurer,1
teacher_super_functionary,1
teacher_witch,1
teacher_wizard,1
teallian,1
team_13_croatoans_supergirls_team_superman,1
team_13_formerly_nazi_party,1
team_7_formerly,1
team_7_formerly_deo_team_6,1
team_arrow_canaries_formerly_star_city_metro_police_department_central_city_police_department_outsiders,1
team_arrowjustice_league,1
team_flash_s_t_a_r_labs_formerly_mercury_labs_savitar_amunet_black,1
team_nucleus_tiny_tiny_titans,1
team_outsiders,1
team_penguin,1
team_superman_outsiders_formerly_linear_men_1,1
team_titans_new_earth,1
tech_9,1
tech_tra,1
techne_daughter_vril_dox_ii_son_computo_creation_brainiac_3_granddaughter_querl_dox_descendant_brainiac_8_descendant,1
technique,1
techno_alchemist_occultist,1
techno_mage_haunted_spirit,1
techno_sorcerer,1
technocrat,1
technologist,1
ted_carson,1
ted_knight_distant_ancestor_sandra_knight_distant_ancestor_mist_i_distant_ancestor_jack_knight_distant_ancestor_mist_ii_distant_ancestor_kyle_knight_distant_ancestor_cale_knight_sr_great_grandfather_cale_knight_jr_grandfather,1
ted_kord,1
ted_sanders_father_deceased_betty_sanders_mother_deceased_unnamed_husband_deceased_lex_luthor_2nd_husband_annulled,1
teddy_bear_racing_alias,1
teddy_brady_brother_deceased,1
teekl_cat,1
teela_spuunvll,1
teen_lantern,1
teen_titans_academy_formerly_justice_society,1
teen_titans_amazons_of_paradise_island,1
teen_titans_aquaman_family,1
teen_titans_black_lantern_corps,1
teen_titans_former_agent_of_the_lords_of_chaos,1
teen_titans_formerly_doom_patrol,1
teen_titans_formerly_doom_patrol_h_i_v_e_five_league_of_legs_3_legion_of_doom_4,1
teen_titans_formerly_doom_patrol_titans_titans_west_new_young_justice_titans_los_angeles,1
teen_titans_formerly_fearsome_five_h_i_v_e_five_h_i_v_e_academy_brotherhood_of_evil,1
teen_titans_formerly_h_i_v_e_five_2_league_of_legs_5_legion_of_doom_3,1
teen_titans_formerly_h_i_v_e_five_league_of_legs_3_legion_of_doom_4_justice_league_5_6,1
teen_titans_formerly_h_i_v_e_five_league_of_legs_3_legion_of_doom_7,1
teen_titans_formerly_justice_society_international,1
teen_titans_formerly_legends_team_flash,1
teen_titans_formerly_sentinels_of_magic_new_teen_titans_justice_society_international,1
teen_titans_formerly_titans_east_h_i_v_e_academy,1
teen_titans_formerly_young_justice,1
teen_titans_jla_reserveformerlysupermen_of_america_team_superman_young_justice_project_cadmus_ravers_legion_of_super_heroes_white_lantern_corps_justice_league_international_2,1
teen_titans_justice_league_queer,1
teen_titans_justice_league_queer_formerly_outlaws,1
teen_titans_martian_manhunter_formerly_king_faraday_watchtower_network,1
teen_titans_new_titans,1
teen_titans_superman_family,1
teen_titans_team_titans_outsiders_titans_los_angeles,1
teen_titans_titans_east_formerly_female_furies,1
teen_titans_titans_north_1_formerly_russian_army,1
teen_titans_titans_west,1
teen_titans_young_justice_daily_planet_5,1
teenager_student_adult_vice_president_of_smallville_national_bank,1
teeth_collector,1
teether,1
tef_holland,1
tekka,1
tekkohito,1
tekla,1
tel_vole,1
telepath,1
telepathy,1
teleporter_prophet_of_the_orb_of_power_former_russian_cosmonaut,1
telesthene,1
television_host,1
television_host_stand_up_comedian,1
television_interviewer,1
television_investigative_journalist,1
television_reporter,1
telistocc_nuclear_power_facility_russia,1
tellus,1
telos,1
telos_usr,1
temper,1
temperance_silverlock,1
tempest_drake,1
templar_guardians_formerly_manhunters_formerly_green_lantern_corps_formerly_blue_lantern_corps_formerly_third_army_zamarons,1
temple_fugate,1
temple_of_apollo_in_delphi,1
temple_of_delphi_greece,1
temple_of_gaia_mount_olympus_1_mount_etna_italy_1_formerly,1
temple_of_the_cold_flame,1
temple_of_the_ineffable_tao_paloma_california,1
temple_of_urzkartaga_sudan,1
temple_shaman,1
templo,1
temporal_demon,1
tempter,1
temptress,1
tempus_fuginaut,1
ten_eye_reardon,1
ten_of_clubs,1
ten_of_hearts,1
ten_of_spades,1
tenebrae_the_king_beneath_the_black,1
tenebrus_tenebrae_nazi_germany,1
tenebrus_the_binder,1
tentacle_like_hair,1
tentacles,1
tenth_metal,1
tenzil_kem_brother_rall_kem_father_mitz_kem_mother,1
tenzil_kem_husband_evillo_ex_husband_superman_adopted_son_alternate_timeline_batman_adopted_son_alternate_timeline_ultraman_adopted_son,1
tenzin_wyatt,1
teresa_full_name_unknown,1
teri_magnus,1
teri_magnus_daughter_terry_magnus_son,1
termina,1
terminator,1
terminator_batman,1
terminator_the_balkan_the_professional_raptor_twilight_the_fastest_killer_alive_mr_spears_evan_dosletter_1_slade_the_deathstroke_2_yellow_lantern,1
terminus,1
termite_queen,1
terra_arcana,1
terra_girl,1
terra_half_sister,1
terra_mark_v,1
terra_mark_v_creation_daughter,1
terra_murdock,1
terra_obscura,1
terra_occulta,1
terra_sister,1
terra_x,1
terra_x_the_destroyer,1
terraformer_mass_destructer,1
terran,1
terranado,1
terravore,1
terrence_bolatinsky,1
terrence_bolatinsky_son,1
terrence_clark,1
terrence_kurtzberger,1
terrence_kurtzberger_grandfather_deceased_terri_kurtzberger_mother_phillip_rothstein_father_deceased,1
terrence_terry_sloane,1
terri_bergstrom,1
terri_eckhart,1
terri_henshaw_wife,1
terri_henshaw_wife_deceased,1
terri_rothstein_mother,1
terror,1
terror_2_tim_roland,1
terror_firma,1
terrorform,1
terrorist_businessman,1
terrorist_double_agent_former_u_n_operative,1
terrorist_enforcer_bodyguard,1
terrorist_former_detective_police_officer_soldier_manhunter,1
terrorist_former_military_commander_would_be_world_conqueror,1
terrorist_formerly_government_agent,1
terrorist_housekeeper,1
terrorist_inventor,1
terrorist_scientist,1
terrorist_vigilante_former_botanist,1
terroristleader_of_her_league,1
terry_austin,1
terry_bolatinsky,1
terry_bolatinsky_son,1
terry_capshaw_husband_deceased,1
terry_curtis,1
terry_none_daughter_milkman_man_grandson_deceased,1
tess_mercer,1
tess_mercer_s_team_luthorcorp,1
tess_morgan_wife_deceased,1
test_pilot,1
tetrad_force,1
tetrad_force_father_gail_force_mother_calvin_force_brother_anastasia_force_sister_harry_force_uncle_allure_botier_aunt_orrie_force_cousin_piston_force_cousin_iris_force_grandmother,1
tetrad_force_father_gail_force_mother_calvin_force_brother_donna_carol_force_sister_harry_force_uncle_orrie_force_cousin_piston_force_cousin_allure_botier_aunt_iris_force_grandmother,1
tetrad_force_husband_calvin_force_son_donna_carol_force_daughter_anastasia_force_daughter_iris_force_mother_in_law_harry_force_brother_in_law_allure_botier_sister_in_law,1
tetsujiro_yoneda,1
texas_nevada_north_carolina,1
tezcatlipoca_camaxtli_xipe_totec_brothers_quetzalcoatl_son_huitzilopochtli_nephew,1
tezcatlipoca_father_mictlancihuatli_wife_chamer_son_ixtab_daughter_quetzalcoatl_cousin,1
tezcatlipoca_the_cat_god,1
tezumak,1
thaal_sinestro_hal_jordan_former_hosts,1
thaal_sinestro_mongul_soranik_natu,1
thaddeus_bodog_thad_sivana,1
thaddeus_romero_hoskins,1
thaddeus_sivana,1
thaddeus_sivana_jr,1
thaddeus_sivana_jr_brother_georgia_sivana_sister_doctor_sivana_father_unnamed_mother,1
thaddeus_volt,1
thal_porvis,1
thal_porvis_father_shayera_thal_ii_daughter_deceased,1
thal_provis_father_deceased_corsar_thal_brother_deceased_katar_hol_carter_hall_husband,1
thal_provis_father_shayera_thal_sister,1
thalarion_themyscira_temporarily,1
thalas,1
thalon,1
thanagar_dark_multiverse_35,1
thanagar_formerly_earth,1
thanagar_formerly_los_angeles_california_formerly_midway_city_michigan_formerly_st_roch_louisiana,1
thanagarian_demons,1
thanagarian_human,1
thanagarian_ministry_of_alien_affairs_formerly_injustice_league,1
thanagarian_wingmen,1
thanagarian_wingmen_formerly,1
thanagarian_wingmen_justice_league,1
thanagarians_justice_league,1
thanatos_guild_formerly_h_i_v_e_league_of_assassins_legion_of_doom_team_arrow,1
thanatos_guildleague_of_assassins_formerly,1
thanoseid,1
thao_la,1
tharn,1
tharok_genetic_template,1
tharras_father_salja_mother_myand_r_father_in_law_luand_r_mother_in_law_xyannis_sister_koriand_r_starfire_wife_komand_r_blackfire_sister_in_law_ryand_r_darkfire_brother_in_law_unnamed_child,1
the_1_former_henchman_of_metallo_former_employer_of_smitty_and_rojek,1
the_abominable_snowman_the_sinister_snowman,1
the_abyss,1
the_abyss_on_mount_olympus_formerly_antarctica_and_africa,1
the_acolyte,1
the_adventures_of_super_pup,1
the_adventures_of_superboy_1961_pilot,1
the_albino,1
the_alliance,1
the_amazing_brainiac,1
the_ancestor,1
the_ancestor_hereditary_grandparent,1
the_annihilator_armor,1
the_anti_living_formerly_justice_league_of_america_amazons_of_paradise_island,1
the_anti_living_formerly_unkillables,1
the_anti_living_kahndaq,1
the_anti_living_presumably_formerly_unkillables,1
the_anti_sun_the_old_dragon_the_primordial_annihilator_the_ultimate_warbringer_and_tezcatlipoca,1
the_antithesis,1
the_ape,1
the_architect,1
the_ark_denver_colorado,1
the_army_of_tomorrow_formerly_the_atomic_energy_commission,1
the_artist,1
the_atom_ray_palmer_dwarfstar_sylbert_rundine_the_atom_adam_cray,1
the_atom_ryan_choi_preonthe_atom_raymond_palmer,1
the_atomic_knights,1
the_atomic_skull,1
the_authority_formerly_stormwatch_stormwatch_black,1
the_authority_formerly_stormwatch_stormwatch_black_british_army_intelligence_british_space_program,1
the_authority_formerly_stormwatch_zero,1
the_authority_formerly_the_big_three_the_changers,1
the_authority_formerly_wildc_a_t_s_team_7_international_operations_halo_corporation,1
the_authority_stormwatch_formerly_navy_seals_team_6_team_7_gen_12_i_o,1
the_authority_stormwatch_formerly_stormwatch_team_achilles,1
the_authority_stormwatch_stormwatch_black_u_s_government_executive_branch,1
the_authority_stormwatch_the_monarchy,1
the_authority_the_meritocracy,1
the_avenger_nina_lam_mistress_kwai,1
the_balkans,1
the_barbarian_king,1
the_baron,1
the_baroness,1
the_batman_who_laughs,1
the_bear_trap,1
the_bel_dame,1
the_between_city,1
the_big_eye_the_question_mark,1
the_birds_of_christmas_past_present_and_future,1
the_black,1
the_black_grove,1
the_black_magician,1
the_black_plague,1
the_black_queen,1
the_blood_queen_cousin,1
the_blood_syndicate_s_abandoned_factory_paris_island_dakota_city_formerly_the_golden_city_the_kingdom_of_kwen_lun_in_the_wondrous_lands,1
the_blue,1
the_blue_fairy,1
the_bombshells,1
the_bombshells_formerly_female_furies_1,1
the_box_of_nightmares_in_the_palace_of_dreams_the_dreaming,1
the_brain_suicide_squad,1
the_brainiac_club_fearsome_five_tiny_titans,1
the_brainiac_club_flash_family_tiny_titans,1
the_brainiac_club_legion_of_doom,1
the_brainiac_club_legion_of_super_heroes_squishy_titans,1
the_brine_king,1
the_brotherhood,1
the_brotherhood_of_the_blade,1
the_brothers,1
the_brutalist,1
the_bunny_wizard,1
the_cabal,1
the_cabal_the_coda_sisterhood,1
the_calculator,1
the_canary_1_ta_er_al_safer_2_lancelot_3_black_canary_4_claire_5_supergirl_6_paragon_of_destiny_7_lisa_8,1
the_cancer_god,1
the_carrier_eye_of_the_storm,1
the_carrier_formerly_halo_building_new_york_city,1
the_carrier_formerly_white_house_washington_d_c,1
the_carrier_london_england,1
the_castle_switzerland,1
the_cat_the_cat_woman_belinda_elva_barr_linda_page_selina_kyle_marguerite_tone_miss_pegg_selina_wayne,1
the_cathexis,1
the_centre,1
the_chameleon,1
the_champion_jebediah_o_keenan_the_wizard_the_keeper_the_god_of_shazam_lord_shazam_vlarem,1
the_champion_the_wizard_shazamo,1
the_chauvinist_the_exploiter_involute_the_conqueror,1
the_chronicler,1
the_cloak_of_cyra,1
the_cluster,1
the_coda,1
the_collective,1
the_conductor_sleeper,1
the_confluence_1_formerly_curry_lighthouse,1
the_conscience_of_man,1
the_constant,1
the_corinthian_dread_of_the_endless_lady_phantasus,1
the_cosmic_raptor,1
the_couch,1
the_council,1
the_coven_of_thule,1
the_crash,1
the_creeper,1
the_crime_corps,1
the_crooked_man,1
the_crow_brothers,1
the_cult_of_brood,1
the_curator,1
the_curse,1
the_daily_bugle,1
the_daily_planet_formerly,1
the_daily_star_formerly_superman_family_1,1
the_dark_archer_1_al_s_ir_2_the_magician_2_ra_s_al_ghul_3_green_arrow_4,1
the_dark_knights_formerly_the_green_lantern_corps,1
the_dark_nobleman_romdur,1
the_darkness_lucifer_hades_kali,1
the_dead_king,1
the_demolisher,1
the_demon_barber_of_fleet_street,1
the_demon_s_head,1
the_designer,1
the_devil_belial_satan_beelzebub_old_scratch_the_lord_of_hell_the_prince_of_darkness_luci_the_master_of_punishment_the_lightbringer_luke_todd_cornwell_god,1
the_disappointment,1
the_disgraced,1
the_dodo,1
the_dodo_and_the_frog,1
the_dome_paris_france_formerly_kor_africa,1
the_dominion,1
the_doomed,1
the_doomsday_bunker,1
the_dragon,1
the_dragon_1,1
the_drift,1
the_druid,1
the_drummer,1
the_dryads_realm,1
the_durlan,1
the_egyptian_gods_the_ennead_the_ogdoad,1
the_egyptian_hercules,1
the_eidolon,1
the_elite_formerly_flash_family_teen_titans,1
the_elite_suicide_squad,1
the_embodiment_of_fear,1
the_end_of_worlds,1
the_eradicator,1
the_eraser,1
the_erotes_1_gods_of_olympus,1
the_establishment,1
the_eternal,1
the_eternal_queen,1
the_eternal_queen_queen_diana,1
the_eternity_institute_formerly_cia_hairies,1
the_everything_man,1
the_evil_factory,1
the_evil_queen,1
the_evil_queen_aunt_snow_white_sister_bigby_wolf_brother_in_law_sinbad_ex_husband_ambrose_wolf_nephew_blossom_wolf_niece_conner_wolf_nephew_darien_wolf_nephew_deceased_ghost_wolf_nephew_therese_wolf_niece_winter_wolf_niece,1
the_evil_queen_laney_kirswell_1,1
the_evil_queen_presumed_deceased_rose_red_little_sister_prince_charming_ex_husband_bigby_wolf_husband_north_wind_father_in_law_deceased_ambrose_wolf_son_blossom_wolf_daughter_conner_wolf_son_darien_wolf_son_deceased_ghost_wolf_son_therese_wolf_daughter_winter_wolf_daughter,1
the_fabulous_five,1
the_face,1
the_face_of_gotham,1
the_faceless_one,1
the_factory_paris_island_dakota_city,1
the_factory_paris_island_dakota_city_formerly_james_river_dakota_city,1
the_fairy_witch,1
the_falconer_husband_deceased_falconette_daughter,1
the_fan,1
the_farm_formerly_fabletown_formerly_the_homelands,1
the_fastest_boy_alive,1
the_fear_monster_the_monkey_king,1
the_fearsome_five_the_secret_society_of_super_villains,1
the_fearsome_five_villainy_inc_injustice_league_unlimited_the_society,1
the_female,1
the_fierce_flame,1
the_fifth_dimension,1
the_fifth_horseman_of_the_apocalypse,1
