character,universe,property_name,value
princess_topaz,new_earth,gender,female
prodo,superboy_tv_series,marital_status,single
prodo,superboy_tv_series,gender,male
questing_queen,prime_earth,marital_status,single
questing_queen,prime_earth,gender,female
rampotatek,superman_vs_the_elite,marital_status,single
rampotatek,superman_vs_the_elite,gender,male
rebecca_carstairs,new_earth,marital_status,single
rebecca_carstairs,new_earth,gender,female
rebecca_carstairs,prime_earth,marital_status,single
rebecca_carstairs,prime_earth,gender,female
roberto_diaz,prime_earth,marital_status,married
roberto_diaz,prime_earth,gender,male
rose_psychic,injustice,marital_status,single
rose_psychic,injustice,gender,female
rose_psychic,new_earth,marital_status,single
rose_psychic,new_earth,gender,female
sabina_de_la_croix,new_earth,marital_status,single
sabina_de_la_croix,new_earth,gender,female
sardonyx,new_earth,marital_status,married
sardonyx,new_earth,gender,male
satanis,earth_one,marital_status,married
satanis,earth_one,gender,male
selena,donnerverse,marital_status,single
selena,donnerverse,gender,female
selma_tolon,new_earth,marital_status,single
selma_tolon,new_earth,gender,female
simon_magus,new_earth,marital_status,single
simon_magus,new_earth,gender,male
sindella,new_earth,marital_status,married
sindella,new_earth,gender,female
sindella,prime_earth,marital_status,married
sindella,prime_earth,gender,female
sloth_son_of_trigon,new_earth,marital_status,single
sloth_son_of_trigon,new_earth,gender,male
son_of_the_fallen,new_earth,marital_status,single
son_of_the_fallen,new_earth,gender,male
spectre,created_equal,marital_status,single
spectre,created_equal,gender,male
submissionary_judah,new_earth,marital_status,single
submissionary_judah,new_earth,gender,male
syrene,earth_one,marital_status,married
syrene,earth_one,gender,female
tala,dcau,marital_status,single
tala,dcau,gender,female
tannarak,scooby_doo_team_up,marital_status,single
tannarak,scooby_doo_team_up,gender,male
tatsu_toro,prime_earth,marital_status,widowed
tatsu_toro,prime_earth,gender,female
tempter,new_earth,marital_status,single
tempter,new_earth,gender,male
tenzin_wyatt,new_earth,marital_status,single
tenzin_wyatt,new_earth,gender,male
the_man,new_earth,marital_status,single
the_man,new_earth,gender,male
the_other,new_earth,marital_status,single
the_other,new_earth,gender,male
theophilus_warly,new_earth,marital_status,single
theophilus_warly,new_earth,gender,male
thomas_currie,new_earth,marital_status,single
thomas_currie,new_earth,gender,male
thomas_spuggs,prime_earth,marital_status,single
thomas_spuggs,prime_earth,gender,male
timothy_drake,lego_batman,marital_status,single
timothy_drake,lego_batman,gender,male
timothy_hunter,new_earth,marital_status,single
timothy_hunter,new_earth,gender,male
timothy_ravenwind,new_earth,marital_status,single
timothy_ravenwind,new_earth,gender,male
traci_thirteen,prime_earth,marital_status,single
traci_thirteen,prime_earth,gender,female
wanda_zatara,amalgam_universe,marital_status,single
wanda_zatara,amalgam_universe,gender,female
warlock_of_ys,new_earth,marital_status,single
warlock_of_ys,new_earth,gender,male
white_opal,new_earth,marital_status,single
white_opal,new_earth,gender,male
william_zard,scooby_doo_team_up,marital_status,single
william_zard,scooby_doo_team_up,gender,male
witch_kraft,earth_twelve,marital_status,single
witch_kraft,earth_twelve,gender,female
wotan,scooby_doo_team_up,marital_status,single
wotan,scooby_doo_team_up,gender,male
wrath_son_of_trigon,new_earth,marital_status,single
wrath_son_of_trigon,new_earth,gender,male
xavier,preacher,marital_status,single
xavier,preacher,gender,male
zachary_zatara,new_earth,marital_status,single
zachary_zatara,new_earth,gender,male
zachary_zatara,prime_earth,marital_status,single
zachary_zatara,prime_earth,gender,male
zachary_zatara,titans_tomorrow,marital_status,single
zachary_zatara,titans_tomorrow,gender,male
zachary_zor,new_earth,marital_status,single
zachary_zor,new_earth,gender,male
zanyia,earth_twelve,marital_status,single
zanyia,earth_twelve,gender,female
zatanna_zatara,dc_universe_online,marital_status,single
zatanna_zatara,dc_universe_online,gender,female
zatanna_zatara,flashpoint_timeline,marital_status,single
zatanna_zatara,flashpoint_timeline,gender,female
zatanna_zatara,future_state,marital_status,single
zatanna_zatara,future_state,gender,female
zatanna_zatara,justice_league_heroes,marital_status,single
zatanna_zatara,justice_league_heroes,gender,female
zatanna_zatara,justice,marital_status,single
zatanna_zatara,justice,gender,female
zatanna_zatara,mystik_u,marital_status,single
zatanna_zatara,mystik_u,gender,female
zatanna_zatara,smallville,marital_status,single
zatanna_zatara,smallville,gender,female
zatara,earth_22,marital_status,single
zatara,earth_22,gender,male
baud,new_earth,marital_status,single
baud,new_earth,gender,female
dyrk_magz,post_zero_hour,marital_status,single
dyrk_magz,post_zero_hour,gender,male
earl_gregg,lois_clark,marital_status,married
earl_gregg,lois_clark,gender,male
evil_star,filmation_adventures,marital_status,single
evil_star,filmation_adventures,gender,male
frances_kane,new_earth,marital_status,single
frances_kane,new_earth,gender,female
frances_kane,prime_earth,marital_status,single
frances_kane,prime_earth,gender,female
frankie_kane,arrowverse,marital_status,single
frankie_kane,arrowverse,gender,female
grant_halford,earth_abc,marital_status,married
grant_halford,earth_abc,gender,male
hans_leckter,new_earth,marital_status,single
hans_leckter,new_earth,gender,male
hu_krinn,pre_zero_hour,marital_status,widowed
hu_krinn,pre_zero_hour,gender,male
rokk_krinn,legion_of_super_heroes_tv_series,marital_status,single
rokk_krinn,legion_of_super_heroes_tv_series,gender,male
seth_nelson,smallville,marital_status,single
seth_nelson,smallville,gender,male
xavier_purvis,new_earth,marital_status,single
xavier_purvis,new_earth,gender,male
zebra_man_ii,new_earth,marital_status,single
zebra_man_ii,new_earth,gender,male
casey_krinsky,dc_super_hero_girls_tv_series,marital_status,single
casey_krinsky,dc_super_hero_girls_tv_series,gender,female
casey_krinsky,new_earth,marital_status,single
casey_krinsky,new_earth,gender,female
markus_clay,new_earth,marital_status,single
markus_clay,new_earth,gender,male
percival_edmund_chang,wildstorm_universe,marital_status,single
percival_edmund_chang,wildstorm_universe,gender,male
tenzil_kem,dcau,marital_status,single
tenzil_kem,dcau,gender,male
adele_benson,prime_earth,marital_status,single
adele_benson,prime_earth,gender,female
adrianna_anderson,prime_earth,marital_status,single
adrianna_anderson,prime_earth,gender,female
ashley_powell,new_earth,marital_status,single
ashley_powell,new_earth,gender,female
brainiac,earth_23,marital_status,single
brainiac,earth_23,gender,genderless
bruce_wayne,harley_quinn_tv_series,marital_status,single
bruce_wayne,harley_quinn_tv_series,gender,male
jonathan_levine,team_titans,marital_status,single
jonathan_levine,team_titans,gender,male
khea_taramka,new_earth,marital_status,widowed
khea_taramka,new_earth,gender,female
killg_re,teen_titans_go_tv_series,marital_status,single
mitchell_hundred,ex_machina,marital_status,single
mitchell_hundred,ex_machina,gender,male
noah_kuttler,new_earth,marital_status,widowed
noah_kuttler,new_earth,gender,male
ramsey_deacon,arrowverse,marital_status,single
ramsey_deacon,arrowverse,gender,male
raya_van_zandt,arrowverse,marital_status,single
raya_van_zandt,arrowverse,gender,female
richard_simpson,new_earth,marital_status,single
richard_simpson,new_earth,gender,male
takeo_yakata,new_earth,marital_status,single
takeo_yakata,new_earth,gender,male
zalika,prime_earth,marital_status,single
zalika,prime_earth,gender,female
adam_sharp,new_earth,marital_status,single
adam_sharp,new_earth,gender,male
alec_holland,swamp_thing_1991_tv_series,marital_status,single
alec_holland,swamp_thing_1991_tv_series,gender,male
amoeba_man,earth_one,marital_status,single
amoeba_man,earth_one,gender,male
angela_spica,prime_earth,marital_status,single
angela_spica,prime_earth,gender,female
anomaly,new_earth,marital_status,single
anomaly,new_earth,gender,male
aruna_shende,new_earth,marital_status,single
aruna_shende,new_earth,gender,female
backlash,new_earth,marital_status,single
backlash,new_earth,gender,male
backstabber,new_earth,marital_status,single
backstabber,new_earth,gender,male
basil_karlo,arkhamverse,marital_status,single
basil_karlo,arkhamverse,gender,male
basil_karlo,batman_1966_tv_series,marital_status,single
basil_karlo,batman_1966_tv_series,gender,male
basil_karlo,gotham,marital_status,single
basil_karlo,gotham,gender,male
blank,prime_earth,marital_status,single
blank,prime_earth,gender,male
bruce_wayne,batman_ninja,marital_status,single
bruce_wayne,batman_ninja,gender,male
clownface,prime_earth,marital_status,single
clownface,prime_earth,gender,male
cryll,new_earth,marital_status,single
cryll,new_earth,gender,male
edouard_laslo,new_earth,marital_status,single
edouard_laslo,new_earth,gender,male
emily_sung,flashpoint_timeline,marital_status,single
emily_sung,flashpoint_timeline,gender,female
emily_sung,prime_earth,marital_status,single
emily_sung,prime_earth,gender,female
erik_drekken,prime_earth,marital_status,single
erik_drekken,prime_earth,gender,male
esperanza_chata,new_earth,marital_status,single
esperanza_chata,new_earth,gender,female
gaius_publius,new_earth,marital_status,single
gaius_publius,new_earth,gender,male
garfield_logan,dc_super_hero_girls,marital_status,single
garfield_logan,dc_super_hero_girls,gender,male
garfield_logan,justice,marital_status,single
garfield_logan,justice,gender,male
garfield_logan,lego_batman,marital_status,single
garfield_logan,lego_batman,gender,male
gayle_marsh,prime_earth,marital_status,single
gayle_marsh,prime_earth,gender,female
glob_of_the_dreaming,prime_earth,marital_status,single
glob_of_the_dreaming,prime_earth,gender,male
gonzo_the_mechanical_bastard,new_earth,marital_status,single
gonzo_the_mechanical_bastard,new_earth,gender,male
hannibal_bates,arrowverse,marital_status,single
hannibal_bates,arrowverse,gender,male
hannibal_bates,new_earth,marital_status,single
hannibal_bates,new_earth,gender,male
ilshu_nor,pre_zero_hour,marital_status,single
ilshu_nor,pre_zero_hour,gender,male
incognito,new_earth,marital_status,single
incognito,new_earth,gender,male
iron_batman,earth_44,marital_status,single
iron_batman,earth_44,gender,male
jaime_reyes,dc_animated_movie_universe,marital_status,single
jaime_reyes,dc_animated_movie_universe,gender,male
jaime_reyes,justice_league_action,marital_status,single
jaime_reyes,justice_league_action,gender,male
jaime_reyes,prime_earth,marital_status,single
jaime_reyes,prime_earth,gender,male
jane_cartwright,gotham,marital_status,single
jane_cartwright,gotham,gender,female
jayna,new_earth,marital_status,single
jayna,new_earth,gender,female
jayna,smallville,marital_status,single
jayna,smallville,gender,female
joan_dale,quality_universe,marital_status,single
joan_dale,quality_universe,gender,female
jonathan_williams,new_earth,marital_status,married
jonathan_williams,new_earth,gender,male
katherine_karlo,prime_earth,marital_status,single
katherine_karlo,prime_earth,gender,female
malware,prime_earth,marital_status,single
malware,prime_earth,gender,genderless
matthew_hagen,earth_16,marital_status,single
matthew_hagen,earth_16,gender,male
matthew_hagen,justice,marital_status,single
matthew_hagen,justice,gender,male
matthew_hagen,new_adventures_of_batman,marital_status,single
matthew_hagen,new_adventures_of_batman,gender,male
matthew_hagen,new_earth,marital_status,single
matthew_hagen,new_earth,gender,male
mister_revise,fables,marital_status,single
mister_revise,fables,gender,male
ms_clay,dc_animated_movie_universe,marital_status,single
ms_clay,dc_animated_movie_universe,gender,female
nahash,arrowverse,marital_status,single
nahash,arrowverse,gender,male
nol_lapp,new_earth,marital_status,single
nol_lapp,new_earth,gender,female
ool,earth_two,marital_status,married
ool,earth_two,gender,male
peter_malley,new_earth,marital_status,single
peter_malley,new_earth,gender,male
ra_ut_l_lwer,prime_earth,marital_status,single
ra_ut_l_lwer,prime_earth,gender,female
raelene_sharp,new_earth,marital_status,single
raelene_sharp,new_earth,gender,female
reep_daggle,dcau,marital_status,single
reep_daggle,dcau,gender,male
remington_cord,new_earth,marital_status,single
remington_cord,new_earth,gender,male
samuel_register,new_earth,marital_status,single
samuel_register,new_earth,gender,male
sasha_green,new_earth,marital_status,single
sasha_green,new_earth,gender,female
screamdreamer,superboy_tv_series,marital_status,single
screamdreamer,superboy_tv_series,gender,male
shifter,dcau,marital_status,single
shifter,dcau,gender,female
sondra_fuller,new_earth,marital_status,single
sondra_fuller,new_earth,gender,female
stephen_forrest_lee,new_earth,marital_status,single
stephen_forrest_lee,new_earth,gender,male
suzie_lamar,new_earth,marital_status,single
suzie_lamar,new_earth,gender,female
tina_greer,smallville,marital_status,single
tina_greer,smallville,gender,female
todd_russell,new_earth,marital_status,single
todd_russell,new_earth,gender,male
william_wu,prime_earth,marital_status,single
william_wu,prime_earth,gender,male
zan,teen_titans_go_tv_series,marital_status,single
zan,teen_titans_go_tv_series,gender,male
amazing_grace,dcau,marital_status,single
amazing_grace,dcau,gender,female
amazing_grace,new_earth,marital_status,single
amazing_grace,new_earth,gender,female
amos_aimes,prime_earth,marital_status,single
amos_aimes,prime_earth,gender,male
breuer,prime_earth,marital_status,single
breuer,prime_earth,gender,male
carolyn_dole,earth_one,marital_status,single
carolyn_dole,earth_one,gender,female
carrie_bates,arrowverse,marital_status,single
carrie_bates,arrowverse,gender,female
charma_drisden,pre_zero_hour,marital_status,single
charma_drisden,pre_zero_hour,gender,female
clifford_devoe,new_earth,marital_status,single
clifford_devoe,new_earth,gender,male
dominic_darrk,just_imagine,marital_status,married
dominic_darrk,just_imagine,gender,male
edward_nygma,lego_batman,marital_status,single
