character,universe,marital_status,gender
jeremy_wakefield,super_friends,single,male
jordan_cross,smallville,single,male
kahina,prime_earth,married,female
kari_limbo,new_earth,single,female
l_call,prime_earth,widowed,male
meihui_lan,flashpoint_timeline,married,female
nostradamus,new_earth,married,male
oracle_of_delphi,new_earth,single,female
pete_maddox,earth_one,single,male
riddler,riddle_of_the_beast,single,male
robert_paxton,earth_abc,single,male
sayeh,prime_earth,single,female
tempus,lois_clark,single,male
theodore_bruder,new_earth,single,male
timothy_townsend,new_earth,single,male
wesley_dodds,earth_22,single,male
zatara,riddle_of_the_beast,single,male
dora_leigh,prime_earth,single,female
dorcas_leigh,new_earth,single,female
freak,new_earth,single,female
goldilocks,new_earth,single,female
gorgon,dcau,single,male
sussa_paka,legion_of_super_heroes_tv_series,single,female
sussa_paka,post_zero_hour,single,female
sussa_paka,pre_zero_hour,single,female
amos_fortune,new_earth,single,male
paul_booker,the_brave_and_the_bold,single,male
rebecca_sharpe,new_earth,single,female
vext,new_earth,separated,male
dogwelder_ii,prime_earth,divorced,male
ernest_franklin,doom_patrol_tv_series,single,male
fringe,new_earth,single,male
gan_williams,new_earth,single,male
gary_watts,smallville,single,male
isaiah_crockett,new_earth,single,male
josephine_macdonald,new_earth,single,female
kilowog,new_earth,widowed,male
axis,new_earth,single,female
benjamin_asplin,new_earth,single,male
dorothy_spinner,new_earth,single,female
dorothy_spinner,prime_earth,single,female
erich_cross,new_earth,single,male
frederick_kominsky,ghostdancing,single,male
jill_hampton,prime_earth,single,female
lady_liberty,new_earth,single,female
lori_luthor,new_earth,single,female
roy_raymond_sr,new_earth,single,male
val_colby,earth_one,single,male
akhlut,new_earth,single,male
andre_twist,new_earth,single,male
anne_fletcher,new_earth,single,female
beatriz_da_costa,earth_22,single,female
blaze_allen,amalgam_universe,widowed,male
brimstone,superman_batman,single,male
carly_meadows,smallville,single,female
chato_santana,dc_extended_universe,widowed,male
chato_santana,lego_batman,single,male
claire_selton,dcau,single,female
claudio_tielli,new_earth,single,male
dawnfire,prime_earth,single,female
eddie_bloomberg,tiny_titans,single,male
ember,justice_league_action,single,female
erich_thonius,new_earth,single,male
firebug,burtonverse,single,male
frank_verrano,new_earth,single,male
george_tweedle,new_earth,single,male
heatwave,burtonverse,single,male
helene_astar,new_earth,married,female
human_lantern,amalgam_universe,single,male
ida_vogel,ignite,single,female
isaiah_crockett,prime_earth,single,male
jennifer_blitz,flashpoint_timeline,single,female
joshua_hawkins,impact,single,male
kako,new_earth,single,female
klarn_arg,new_earth,single,male
leonard_smalls,earth_16,single,male
leonard_smalls_jr,dakotaverse,single,male
martin_scaponi,dakotaverse,single,male
mick_rory,dc_universe_online,single,male
mick_rory,flashpoint_paradox,single,male
mick_rory,flashpoint_timeline,single,male
mick_rory,lego_batman,single,male
mick_rory,new_earth,single,male
mick_rory,the_brave_and_the_bold,single,male
miguel_devante,titans_tomorrow,single,male
olive_silverlock,prime_earth,single,female
pyra_maniac,earth_one,single,female
pyranis,new_earth,single,female
raza_kattuah,prime_earth,single,male
sami_mousawi,new_earth,single,male
shyleen_lao,new_earth,single,female
shyleen_lao,titans_tomorrow,single,female
slagg,new_earth,married,male
staq_mavlen,pre_zero_hour,single,male
sybil_silverlock,prime_earth,widowed,female
val_var_garm,earth_abc,married,male
violet_parris,new_earth,married,female
volcana,new_earth,single,female
wally_west,amalgam_universe,single,male
william_lefferts,new_earth,single,male
derek_powers,futures_end,single,male
earl_jenkins,smallville,married,male
lawrence_trainor,time_in_goliath,single,male
rake,prime_earth,single,male
valentina_vostok,doom_patrol_tv_series,single,female
angelo_bend,new_earth,single,male
balthazar,constantine_movie,single,male
eve_ii,new_earth,single,female
kyle_rayner,new_earth,single,male
locus,justice_league_3,single,female
maggie_mxyzptlk,new_earth,single,female
nosyarg_kcid,new_teen_titans_shorts,single,male
nosyarg_kcid,teen_titans_tv_series,single,male
origami,dakotaverse,married,male
rac_shade,prime_earth,single,male
renegade_doctor,wildstorm_universe,single,male
sidney_speck,new_earth,single,male
wallace_sage,new_earth,single,male
adrian_chase,new_earth,widowed,male
bane,lego_batman,single,male
cyrus_gold,prime_earth,single,male
golem_ii,new_earth,single,male
jock,new_earth,single,male
latavious_johnson,black_lightning_tv_series,single,male
lobo,justice_league_action,single,male
nik_mayak,new_earth,single,male
richard_grayson,earth_31,single,male
richard_morse,new_earth,divorced,male
samson,all_star_superman,single,male
solomon_grundy_clone,prime_earth,single,male
timoko,teen_titans_tv_series,single,male
floyd_belkin,legion_of_super_heroes_tv_series,single,male
floyd_belkin,post_rebirth,single,male
floyd_belkin,post_zero_hour,single,male
nowhere_man,earth_twenty_seven,single,male
zedabon_zarr,earth_one,single,male
duncan_pramble,new_earth,single,male
eve,lucifer_tv_series,divorced,female
father_time,new_earth,single,male
father_time,prime_earth,single,male
julian_day,prime_earth,single,male
katherine_manser,new_earth,single,female
niles_caulder,new_earth,widowed,male
shiera_sanders,dc_super_hero_girls_tv_series,single,female
susan_su,prime_earth,single,female
kim_rebecki,new_earth,single,female
kimberly_rebecki,prime_earth,single,female
a_1,prime_earth,single,NA
blood_rose,prime_earth,single,female
brainiac,shogun_of_steel,single,male
brill,prime_earth,single,NA
fixit,teen_titans_tv_series,single,male
j_a_k_e_i,flashpoint_timeline,single,male
krydel_4,new_earth,single,male
l_ron,new_earth,single,male
christopher_freeman,scooby_doo_team_up,single,male
christopher_freeman,the_brave_and_the_bold,single,male
jack_hawksmoor,the_wild_storm,single,male
lobo,the_brave_and_the_bold,single,male
mn_torr,new_earth,single,male
rex_tyler,new_earth,married,male
vostok_x_ii,prime_earth,single,male
wu_mei_xin,new_earth,divorced,female
adam_cray,new_earth,single,male
albert_rothstein,dcau,single,male
albert_rothstein,earth_22,single,male
anomaly,prime_earth,single,genderless
baby_wildebeest,new_earth,single,male
bartholomew_hawk,earth_one,single,male
blue_jay,earth_8,divorced,male
dane_maxwell,prime_earth,single,male
darrel_dane,earth_two,married,male
darrel_dane,quality_universe,engaged,male
doris_zeul,dc_super_hero_girls_tv_series,single,female
doris_zuel,dc_animated_movie_universe,single,female
doris_zuel,dc_legends,single,female
doris_zuel,dc_super_hero_girls,single,female
doris_zuel,dceased,single,female
doris_zuel,harley_quinn_tv_series,divorced,female
doris_zuel,new_earth,single,female
doris_zuel,prime_earth,single,female
dot,tiny_titans,single,female
frog_prince,amethyst_shorts,single,male
george_calderon,new_earth,single,male
gerald,prime_earth,single,male
giganta,dcau,single,female
giganta,justice,single,female
giganta,super_friends,single,female
gim_allon,earth_prime,single,male
gim_allon,legion_of_super_heroes_tv_series,single,male
gim_allon,post_rebirth,single,male
gim_allon,post_zero_hour,single,male
gim_allon,pre_zero_hour,married,male
herkimer,earth_5,single,male
isadora_wellington_smythe,dakotaverse,separated,female
janet_van_dyne,amalgam_universe,single,female
jeremy_stone,wildc_a_t_s_tv_series,single,male
justin,some_years_later,single,male
karen_beecher,dc_super_hero_girls_tv_series,single,female
karen_beecher,earth_16,married,female
lalo_muldron,pre_zero_hour,single,male
lester_colt,new_earth,married,male
martha_roberts,new_earth,married,female
martha_roberts,quality_universe,engaged,female
micro_lass,earth_prime,single,female
micron,futures_end,single,male
mister_atom,earth_5,single,male
mite,wildstorm_universe,single,female
molecule,new_earth,single,male
mouse_man,the_brave_and_the_bold,single,male
mrs_atom,tiny_titans,married,female
n_odens,prime_earth,single,male
oom,earth_5,single,male
randall_mikavic,new_earth,single,male
raymond_palmer,dcau,single,male
raymond_palmer,dceased,single,male
raymond_palmer,earth_16,single,male
raymond_palmer,justice_league_pilot,single,male
raymond_palmer,justice,married,male
raymond_palmer,sword_of_the_atom_shorts,single,male
raymond_palmer,the_brave_and_the_bold,engaged,male
raymond_palmer,tiny_titans,married,male
repo_man,new_earth,single,male
rhonda_pineda,earth_3,single,female
rita_farr,justice,single,female
ryan_choi,new_earth,single,male
ryan_choi,the_brave_and_the_bold,single,male
ryan_choi,tiny_titans,single,male
salu_digby,earth_prime,single,female
salu_digby,post_zero_hour,single,female
sizematic,earth_one,single,male
smidgen,tiny_titans,single,male
sven_larson,new_earth,single,male
sylbert_rundine,arrowverse,single,male
thumbelina,new_earth,single,female
titano,new_earth,single,male
toto,prime_earth,single,male
alexei,prime_earth,single,male
bito_wladon,dcau,single,male
connor_lance_queen,injustice,single,male
dinah_barton,amalgam_universe,single,female
dinah_drake,arrowverse,divorced,female
dinah_drake,dc_super_hero_girls,single,female
dinah_drake,ignite,married,female
dinah_drake,the_birds_of_christmas_past_present_and_future,widowed,female
dinah_drake_lance,the_brave_and_the_bold,married,female
dinah_lance,crisis_on_two_earths,single,female
dinah_lance,dc_bombshells,single,female
dinah_lance,earth_16,single,female
dinah_lance,earth_22,married,female
dinah_lance,ignite,single,female
dinah_lance,justice,widowed,female
dinah_lance,smallville,single,female
dinah_laurel_lance,arrowverse,married,female
dinah_laurel_lance,dc_extended_universe,single,female
dinah_laurel_lance,dcau,single,female
dinah_laurel_lance,lego_batman,married,female
dinah_laurel_lance,new_earth,divorced,female
dinah_laurel_lance,the_brave_and_the_bold,single,female
elizabeth_lawrence,new_earth,divorced,female
garrett_smythe,prime_earth,widowed,male
honor_guest,prime_earth,married,female
ian_navarro,electric_warriors,single,male
jeramey_chriqui,flashpoint_timeline,single,male
kevin_emils,wildstorm_universe,single,male
liang_xih_k_ai,new_earth,single,male
malcolm_duncan,new_earth,married,male
malcolm_duncan,prime_earth,married,male
marcus_bishop,black_lightning_tv_series,single,male
mona_menise,earth_two,single,female
music_meister,lego_batman,single,male
myke_4_astor,pre_zero_hour,single,male
paco_ramone,dcau,single,male
paco_ramone,new_earth,single,male
rumble_iii,new_earth,single,male
sasha_martens,new_earth,single,female
sean_sonus,arrowverse,single,male
shauna_belzer,prime_earth,single,female
timmy,teen_titans_tv_series,single,male
troy_stewart,legion_of_super_heroes_tv_series,single,male
virgil_myers,prime_earth,widowed,male
white_canary,ame_comi,single,female
wiley_wolverman,new_earth,single,male
yao_fei,the_brave_and_the_bold,single,male
ame_okumura,new_earth,single,female
elliot_patterson,doom_patrol_tv_series,single,male
julian_day,the_brave_and_the_bold,single,male
the_book,new_earth,single,male
juan_laplaya,dead_earth,single,male
benjamin_turner,lego_batman,single,male
cyrus_gold,lego_batman,widowed,male
devastation,earth_16,single,female
donald_troy,earth_11,single,male
edgar_ridgley,prime_earth,single,male
forager,new_earth,single,male
forager,prime_earth,single,male
hippolyta_trevor,new_earth,married,female
jor_l,earth_two,married,male
lara,earth_two,married,female
lashina,prime_earth,single,female
lillie_heyday,earth_two,single,female
m_bulaze,new_earth,single,male
m_bulaze,super_friends,single,male
stompa,lego_batman,single,female
tommy_terror,earth_16,single,male
ubermensch,new_earth,single,male
woof,dcau,single,male
alan_armstrong,earth_s,engaged,male
aresia,dcau,single,female
benjamin_turner,prime_earth,single,male
big_barda,earth_2,single,female
big_barda,justice_league_action,single,female
big_barda,prime_earth,married,female
brute_of_the_dreaming,prime_earth,single,male
caitlin_fairchild,gen_13_movie,single,female
caitlin_fairchild,wildstorm_universe,single,female
courtney_whitmore,new_earth,single,female
cyrus_gold,arrowverse,single,male
daniel_garret,earth_fox,single,male
dava_sborsc,new_earth,single,female
dawn_allen,earth_16,single,female
diana_of_paradise_island,super_friends,single,female
don_allen,earth_16,single,male
giselle_smith,earth_prime,single,female
harleen_quinzel,batman_vs_tmnt,single,female
harry_mcelhinney,earth_twelve,single,male
henry_bucher,new_earth,single,male
invunche,arrowverse,single,male
invunche,new_earth,single,NA
isabel_rochev,arrowverse,single,female
jason_garrick,earth_16,widowed,male
linda_friitawa,new_earth,single,female
lucy_arrows,wildstorm_universe,single,female
moon_robinson,prime_earth,single,female
peter_merkel,new_earth,single,male
ramrod,dcau,single,male
robin,just_imagine,single,male
rose_wilson,titans_tomorrow,single,female
shenice_vale,dcau,single,female
solovar,scooby_doo_team_up,single,male
tatsu_toro,future_state,widowed,female
ubermensch_ii,new_earth,married,male
valda,prime_earth,single,female
whisper_a_daire,earth_16,single,female
baran_flinders,teen_titans_tv_series,single,male
kilowog,dcau,single,male
mitz_kem,pre_zero_hour,married,female
rall_kem,pre_zero_hour,married,male
schlagg_man,new_earth,single,male
taryn_loy,pre_zero_hour,single,female
tenzil_kem,earth_prime,single,male
tenzil_kem,legion_of_super_heroes_tv_series,single,male
tenzil_kem,post_zero_hour,single,male
a_train,the_boys,single,male
aaron_helzinger,new_earth,single,male
aaron_helzinger,prime_earth,single,male
achilles_milo,the_brave_and_the_bold,single,male
alexander_luthor,future_state,single,male
alexander_luthor,titans_tomorrow,widowed,male
alexander_lyons,team_titans,divorced,male
alexander_montez,new_earth,single,male
amaze,wildstorm_universe,single,female
andrew_nolan,post_zero_hour,single,male
anthony_woodward,new_earth,single,male
arnold_munro,new_earth,divorced,male
arnold_pruett,new_earth,single,male
arnold_pruett,prime_earth,single,male
athena,arrowverse,single,female
athena_tremor,new_earth,divorced,female
athena_tremor,prime_earth,single,female
atlas,prime_earth,single,male
bane,dc_super_friends_web_series,single,male
bane,dceased,single,male
bane,doom,single,male
bane,earth_16,single,male
bane,injustice,single,male
bane,nolanverse,single,male
